Year,Strata_TimeID,Strata,Report_Group,grpID,Mean,SD,95CIL,95CIU
2013,94,9,Mainstem+Upper CA,16,0.15413,0.039,0.077,0.231
2013,94,9,Border US+Canada,17,0.264,0.03788,0.192,0.341
2013,94,9,Total USA,18,0.84489,0.0387,0.768,0.921
2013,94,9,Total Canada,19,0.15511,0.03869,0.079,0.232
2014,95,1,Total Summer,2,0.99363,0.00792,0.972,1
2014,95,1,Lower Summer,4,0.90777,0.07879,0.736,0.999
2014,95,1,Middle Summer,5,0.08522,0.07848,0,0.259
2014,95,1,UppKoy+Main,7,0.0843,0.07858,0,0.258
2014,95,1,Tanana Summer,8,0.00096,0.00356,0,0.01
2014,95,1,Total Fall,9,0.00637,0.00792,0,0.028
2014,95,1,Tanana Fall,10,0.00167,0.00385,0,0.013
2014,95,1,Border US,11,0.00138,0.0035,0,0.012
2014,95,1,Border CA,12,0.00181,0.00426,0,0.015
2014,95,1,Porcupine CA,13,0.00042,0.00203,0,0.004
2014,95,1,Mainstem CA,14,0.00145,0.00375,0,0.013
2014,95,1,Upper Canada,1,0.00199,0.00418,0,0.015
2014,95,1,White UC,3,0.00039,0.00122,0,0.003
2014,95,1,Teslin UC,6,0.00166,0.00406,0,0.014
2014,95,1,Fall US,15,0.00288,0.00519,0,0.018
2014,95,1,Mainstem+Upper CA,16,0.00332,0.00559,0,0.02
2014,95,1,Border US+Canada,17,0.00489,0.00689,0,0.024
2014,95,1,Total USA,18,0.99633,0.0059,0.979,1
2014,95,1,Total Canada,19,0.00367,0.00592,0,0.021
2014,96,2,Total Summer,2,0.99143,0.01019,0.962,1
2014,96,2,Lower Summer,4,0.89182,0.06994,0.738,0.993
2014,96,2,Middle Summer,5,0.09903,0.07119,0,0.256
2014,96,2,UppKoy+Main,7,0.09818,0.07124,0,0.255
2014,96,2,Tanana Summer,8,0.00088,0.0031,0,0.009
2014,96,2,Total Fall,9,0.00857,0.01018,0,0.037
2014,96,2,Tanana Fall,10,0.0031,0.00537,0,0.019
2014,96,2,Border US,11,0.0033,0.00774,0,0.029
2014,96,2,Border CA,12,0.00188,0.00415,0,0.014
2014,96,2,Porcupine CA,13,0.00056,0.0024,0,0.007
2014,96,2,Mainstem CA,14,0.00139,0.00343,0,0.011
2014,96,2,Upper Canada,1,0.00073,0.00211,0,0.007
2014,96,2,White UC,3,0.00048,0.00164,0,0.004
2014,96,2,Teslin UC,6,0.00029,0.00137,0,0.003
2014,96,2,Fall US,15,0.00626,0.0092,0,0.034
2014,96,2,Mainstem+Upper CA,16,0.00199,0.004,0,0.014
2014,96,2,Border US+Canada,17,0.0056,0.00895,0,0.033
2014,96,2,Total USA,18,0.99753,0.00461,0.984,1
2014,96,2,Total Canada,19,0.00247,0.00464,0,0.016
2014,97,3,Total Summer,2,0.99646,0.00512,0.981,1
2014,97,3,Lower Summer,4,0.73185,0.06344,0.611,0.863
2014,97,3,Middle Summer,5,0.26411,0.06352,0.132,0.384
2014,97,3,UppKoy+Main,7,0.25523,0.06732,0.113,0.38
2014,97,3,Tanana Summer,8,0.00874,0.01692,0,0.06
2014,97,3,Total Fall,9,0.00354,0.00512,0,0.018
2014,97,3,Tanana Fall,10,0.00131,0.00298,0,0.01
2014,97,3,Border US,11,0.00145,0.0035,0,0.013
2014,97,3,Border CA,12,0.00083,0.00179,0,0.006
2014,97,3,Porcupine CA,13,0.00021,0.00088,0,0.002
2014,97,3,Mainstem CA,14,0.00069,0.0016,0,0.005
2014,97,3,Upper Canada,1,0.00048,0.0012,0,0.004
2014,97,3,White UC,3,0.00032,0.00087,0,0.002
2014,97,3,Teslin UC,6,0.00021,0.00088,0,0.002
2014,97,3,Fall US,15,0.00259,0.00462,0,0.017
2014,97,3,Mainstem+Upper CA,16,0.00103,0.00199,0,0.007
2014,97,3,Border US+Canada,17,0.00242,0.00411,0,0.015
2014,97,3,Total USA,18,0.99883,0.00213,0.992,1
2014,97,3,Total Canada,19,0.00117,0.00215,0,0.008
2014,98,4,Total Summer,2,0.98949,0.01126,0.96,1
2014,98,4,Lower Summer,4,0.81966,0.0596,0.68298,0.905
2014,98,4,Middle Summer,5,0.16949,0.05955,0.082,0.308
2014,98,4,UppKoy+Main,7,0.08803,0.06239,0,0.236
2014,98,4,Tanana Summer,8,0.08129,0.02809,0.03,0.141
2014,98,4,Total Fall,9,0.01051,0.01126,0,0.04
2014,98,4,Tanana Fall,10,0.00306,0.00576,0,0.021
2014,98,4,Border US,11,0.00331,0.0074,0,0.026
2014,98,4,Border CA,12,0.00395,0.00695,0,0.026
2014,98,4,Porcupine CA,13,0.00023,0.00102,0,0.002
2014,98,4,Mainstem CA,14,0.00378,0.0069,0,0.026
2014,98,4,Upper Canada,1,0.0006,0.00158,0,0.005
2014,98,4,White UC,3,0.00034,0.001,0,0.003
2014,98,4,Teslin UC,6,0.0003,0.00126,0,0.003
2014,98,4,Fall US,15,0.00623,0.00913,0,0.03102
2014,98,4,Mainstem+Upper CA,16,0.00424,0.00705,0,0.026
2014,98,4,Border US+Canada,17,0.00757,0.01015,0,0.035
2014,98,4,Total USA,18,0.9956,0.00709,0.973,1
2014,98,4,Total Canada,19,0.0044,0.00711,0,0.026
2014,99,5,Total Summer,2,0.99055,0.01078,0.96,1
2014,99,5,Lower Summer,4,0.55629,0.05845,0.444,0.671
2014,99,5,Middle Summer,5,0.43398,0.05883,0.32,0.547
2014,99,5,UppKoy+Main,7,0.31809,0.06625,0.188,0.446
2014,99,5,Tanana Summer,8,0.11561,0.03722,0.047,0.192
2014,99,5,Total Fall,9,0.00945,0.01077,0,0.03902
2014,99,5,Tanana Fall,10,0.00351,0.00702,0,0.025
2014,99,5,Border US,11,0.00323,0.00695,0,0.025
2014,99,5,Border CA,12,0.00263,0.00516,0,0.018
2014,99,5,Porcupine CA,13,0.00135,0.00397,0,0.014
2014,99,5,Mainstem CA,14,0.00136,0.00341,0,0.012
2014,99,5,Upper Canada,1,0.00051,0.00134,0,0.004
2014,99,5,White UC,3,0.00031,0.00092,0,0.002
2014,99,5,Teslin UC,6,0.00024,0.00101,0,0.002
2014,99,5,Fall US,15,0.00659,0.00973,0,0.035
2014,99,5,Mainstem+Upper CA,16,0.00173,0.00365,0,0.013
2014,99,5,Border US+Canada,17,0.00608,0.00851,0,0.03
2014,99,5,Total USA,18,0.997,0.0053,0.981,1
2014,99,5,Total Canada,19,0.003,0.00532,0,0.019
2014,100,6,Total Summer,2,0.98428,0.01296,0.952,1
2014,100,6,Lower Summer,4,0.77881,0.05629,0.664,0.885
2014,100,6,Middle Summer,5,0.20516,0.05683,0.097,0.32
2014,100,6,UppKoy+Main,7,0.11501,0.06194,0,0.247
2014,100,6,Tanana Summer,8,0.09001,0.03118,0.033,0.155
2014,100,6,Total Fall,9,0.01572,0.01297,0,0.048
2014,100,6,Tanana Fall,10,0.0062,0.00975,0,0.034
2014,100,6,Border US,11,0.00415,0.00816,0,0.028
2014,100,6,Border CA,12,0.00403,0.00678,0,0.024
2014,100,6,Porcupine CA,13,0.00036,0.00169,0,0.004
2014,100,6,Mainstem CA,14,0.00373,0.00662,0,0.023
2014,100,6,Upper Canada,1,0.00167,0.00339,0,0.012
2014,100,6,White UC,3,0.00151,0.00328,0,0.011
2014,100,6,Teslin UC,6,0.00022,0.00097,0,0.002
2014,100,6,Fall US,15,0.01022,0.0121,0,0.042
2014,100,6,Mainstem+Upper CA,16,0.00528,0.00733,0,0.026
2014,100,6,Border US+Canada,17,0.0096,0.01052,0,0.037
2014,100,6,Total USA,18,0.99442,0.00746,0.973,1
2014,100,6,Total Canada,19,0.00558,0.00748,0,0.027
2014,101,7,Total Summer,2,0.68142,0.04168,0.598,0.761
2014,101,7,Lower Summer,4,0.36589,0.04646,0.267,0.45
2014,101,7,Middle Summer,5,0.31551,0.05575,0.215,0.438
2014,101,7,UppKoy+Main,7,0.13182,0.06882,0.001,0.278
2014,101,7,Tanana Summer,8,0.18366,0.04684,0.097,0.279
2014,101,7,Total Fall,9,0.31858,0.04168,0.239,0.40102
2014,101,7,Tanana Fall,10,0.00613,0.0116,0,0.042
2014,101,7,Border US,11,0.17433,0.05094,0.08298,0.28
2014,101,7,Border CA,12,0.09521,0.03761,0.025,0.172
2014,101,7,Porcupine CA,13,0.00222,0.00849,0,0.028
2014,101,7,Mainstem CA,14,0.09305,0.03744,0.023,0.169
2014,101,7,Upper Canada,1,0.04283,0.01333,0.02,0.072
2014,101,7,White UC,3,0.0426,0.01326,0.02,0.072
2014,101,7,Teslin UC,6,0.0003,0.00133,0,0.003
2014,101,7,Fall US,15,0.18036,0.05105,0.088,0.285
2014,101,7,Mainstem+Upper CA,16,0.13595,0.03894,0.06098,0.215
2014,101,7,Border US+Canada,17,0.31251,0.04149,0.23498,0.395
2014,101,7,Total USA,18,0.86188,0.03916,0.782,0.937
2014,101,7,Total Canada,19,0.13812,0.03916,0.063,0.218
2014,102,8,Total Summer,2,0.2486,0.03408,0.185,0.319
2014,102,8,Lower Summer,4,0.14665,0.03922,0.077,0.229
2014,102,8,Middle Summer,5,0.10189,0.04482,0.018,0.191
2014,102,8,UppKoy+Main,7,0.08189,0.04518,0,0.169
2014,102,8,Tanana Summer,8,0.02003,0.02355,0,0.078
2014,102,8,Total Fall,9,0.7514,0.03409,0.681,0.815
2014,102,8,Tanana Fall,10,0.04737,0.025,0.005,0.102
2014,102,8,Border US,11,0.47929,0.05138,0.377,0.577
2014,102,8,Border CA,12,0.05233,0.04148,0,0.142
2014,102,8,Porcupine CA,13,0.00381,0.01295,0,0.048
2014,102,8,Mainstem CA,14,0.04857,0.03947,0,0.134
2014,102,8,Upper Canada,1,0.17234,0.02565,0.126,0.225
2014,102,8,White UC,3,0.16832,0.02443,0.123,0.219
2014,102,8,Teslin UC,6,0.00406,0.00809,0,0.028
2014,102,8,Fall US,15,0.5266,0.05186,0.423,0.624
2014,102,8,Mainstem+Upper CA,16,0.22094,0.04238,0.148,0.311
2014,102,8,Border US+Canada,17,0.70395,0.03721,0.628,0.773
2014,102,8,Total USA,18,0.7753,0.04403,0.68,0.85002
2014,102,8,Total Canada,19,0.2247,0.04404,0.149,0.32
2014,103,9,Total Summer,2,0.1143,0.02837,0.062,0.174
2014,103,9,Lower Summer,4,0.05694,0.01852,0.024,0.096
2014,103,9,Middle Summer,5,0.05728,0.02735,0.01,0.116
2014,103,9,UppKoy+Main,7,0.01351,0.01879,0,0.064
2014,103,9,Tanana Summer,8,0.04381,0.02396,0,0.094
2014,103,9,Total Fall,9,0.8857,0.02837,0.825,0.938
2014,103,9,Tanana Fall,10,0.12166,0.0297,0.068,0.184
2014,103,9,Border US,11,0.36043,0.05139,0.26,0.461
2014,103,9,Border CA,12,0.18757,0.04446,0.108,0.282
2014,103,9,Porcupine CA,13,0.01089,0.02483,0,0.09
2014,103,9,Mainstem CA,14,0.17675,0.04151,0.1,0.26302
2014,103,9,Upper Canada,1,0.21593,0.02638,0.167,0.27
2014,103,9,White UC,3,0.21363,0.02589,0.166,0.266
2014,103,9,Teslin UC,6,0.00238,0.00584,0,0.021
2014,103,9,Fall US,15,0.48204,0.05277,0.376,0.584
2014,103,9,Mainstem+Upper CA,16,0.39271,0.04516,0.306,0.483
2014,103,9,Border US+Canada,17,0.76397,0.03534,0.692,0.83
2014,103,9,Total USA,18,0.59644,0.04786,0.498,0.685
2014,103,9,Total Canada,19,0.40356,0.04786,0.314,0.502
2014,104,10,Total Summer,2,0.0494,0.02636,0.011,0.11
2014,104,10,Lower Summer,4,0.01971,0.01175,0.001,0.047
2014,104,10,Middle Summer,5,0.02964,0.02577,0,0.09
2014,104,10,UppKoy+Main,7,0.02633,0.02531,0,0.086
2014,104,10,Tanana Summer,8,0.00342,0.00954,0,0.036
2014,104,10,Total Fall,9,0.9506,0.02637,0.89,0.989
2014,104,10,Tanana Fall,10,0.31666,0.0393,0.242,0.396
2014,104,10,Border US,11,0.257,0.04711,0.168,0.352
2014,104,10,Border CA,12,0.17979,0.043,0.098,0.267
2014,104,10,Porcupine CA,13,0.00064,0.00348,0,0.007
2014,104,10,Mainstem CA,14,0.17924,0.04301,0.097,0.266
2014,104,10,Upper Canada,1,0.19706,0.02753,0.146,0.254
2014,104,10,White UC,3,0.17006,0.02461,0.124,0.221
2014,104,10,Teslin UC,6,0.02693,0.01327,0.006,0.057
2014,104,10,Fall US,15,0.57358,0.04947,0.477,0.669
2014,104,10,Mainstem+Upper CA,16,0.37634,0.04474,0.289,0.464
2014,104,10,Border US+Canada,17,0.63393,0.04085,0.55398,0.713
2014,104,10,Total USA,18,0.62309,0.04474,0.535,0.71
2014,104,10,Total Canada,19,0.37691,0.04474,0.29,0.465
2014,105,11,Total Summer,2,0.04293,0.02496,0.007,0.103
2014,105,11,Lower Summer,4,0.01939,0.01198,0.001,0.047
2014,105,11,Middle Summer,5,0.0235,0.02332,0,0.081
2014,105,11,UppKoy+Main,7,0.01852,0.02278,0,0.078
2014,105,11,Tanana Summer,8,0.00508,0.01111,0,0.039
2014,105,11,Total Fall,9,0.95707,0.02496,0.897,0.993
2014,105,11,Tanana Fall,10,0.39092,0.04091,0.311,0.47102
2014,105,11,Border US,11,0.29226,0.04635,0.202,0.384
2014,105,11,Border CA,12,0.10612,0.03559,0.041,0.183
2014,105,11,Porcupine CA,13,0.00608,0.01724,0,0.065
2014,105,11,Mainstem CA,14,0.10008,0.03392,0.037,0.171
2014,105,11,Upper Canada,1,0.16763,0.02476,0.122,0.21802
2014,105,11,White UC,3,0.16421,0.02382,0.12,0.213
2014,105,11,Teslin UC,6,0.00346,0.0067,0,0.023
2014,105,11,Fall US,15,0.68315,0.04641,0.587,0.768
2014,105,11,Mainstem+Upper CA,16,0.26777,0.03947,0.193,0.349
2014,105,11,Border US+Canada,17,0.56612,0.04031,0.486,0.643
2014,105,11,Total USA,18,0.72619,0.04078,0.642,0.80202
2014,105,11,Total Canada,19,0.27381,0.04078,0.197,0.357
2014,106,12,Total Summer,2,0.09262,0.03476,0.038,0.171
2014,106,12,Lower Summer,4,0.05609,0.02117,0.022,0.104
2014,106,12,Middle Summer,5,0.03649,0.03228,0,0.114
2014,106,12,UppKoy+Main,7,0.03105,0.03219,0,0.11
2014,106,12,Tanana Summer,8,0.00553,0.01399,0,0.05102
2014,106,12,Total Fall,9,0.90738,0.03477,0.829,0.962
2014,106,12,Tanana Fall,10,0.56346,0.04861,0.468,0.659
2014,106,12,Border US,11,0.18282,0.04657,0.092,0.275
2014,106,12,Border CA,12,0.02094,0.02992,0,0.103
2014,106,12,Porcupine CA,13,0.00174,0.0074,0,0.023
2014,106,12,Mainstem CA,14,0.01927,0.02938,0,0.101
2014,106,12,Upper Canada,1,0.14005,0.03222,0.083,0.21
2014,106,12,White UC,3,0.13022,0.02948,0.078,0.193
2014,106,12,Teslin UC,6,0.00983,0.01507,0,0.051
2014,106,12,Fall US,15,0.74631,0.05135,0.63698,0.838
2014,106,12,Mainstem+Upper CA,16,0.15929,0.04147,0.091,0.252
2014,106,12,Border US+Canada,17,0.34388,0.04682,0.25498,0.439
2014,106,12,Total USA,18,0.83902,0.04195,0.745,0.908
2014,106,12,Total Canada,19,0.16098,0.04194,0.092,0.254
2015,107,1,Total Summer,2,0.99575,0.00642,0.978,1
2015,107,1,Lower Summer,4,0.86769,0.06891,0.728,0.996
2015,107,1,Middle Summer,5,0.12743,0.06929,0.001,0.268
2015,107,1,UppKoy+Main,7,0.12419,0.07041,0,0.265
2015,107,1,Tanana Summer,8,0.00323,0.00933,0,0.035
2015,107,1,Total Fall,9,0.00425,0.00641,0,0.022
2015,107,1,Tanana Fall,10,0.00128,0.00285,0,0.009
2015,107,1,Border US,11,0.0018,0.00487,0,0.017
2015,107,1,Border CA,12,0.00119,0.00285,0,0.009
2015,107,1,Porcupine CA,13,0.0002,0.00083,0,0.001
2015,107,1,Mainstem CA,14,0.00106,0.00274,0,0.009
2015,107,1,Upper Canada,1,0.0005,0.00128,0,0.004
2015,107,1,White UC,3,0.00033,0.001,0,0.003
2015,107,1,Teslin UC,6,0.00021,0.00084,0,0.002
2015,107,1,Fall US,15,0.00291,0.00566,0,0.019
2015,107,1,Mainstem+Upper CA,16,0.00142,0.00298,0,0.01
2015,107,1,Border US+Canada,17,0.00317,0.00573,0,0.02
2015,107,1,Total USA,18,0.99845,0.00305,0.989,1
2015,107,1,Total Canada,19,0.00155,0.00308,0,0.01
2015,108,2,Total Summer,2,0.96582,0.02587,0.90498,0.999
2015,108,2,Lower Summer,4,0.66709,0.07462,0.519,0.808
2015,108,2,Middle Summer,5,0.29843,0.07951,0.143,0.45202
2015,108,2,UppKoy+Main,7,0.28446,0.08159,0.126,0.442
2015,108,2,Tanana Summer,8,0.01388,0.02116,0,0.07
2015,108,2,Total Fall,9,0.03418,0.02586,0,0.095
2015,108,2,Tanana Fall,10,0.01756,0.01685,0,0.058
2015,108,2,Border US,11,0.01382,0.02093,0,0.071
2015,108,2,Border CA,12,0.00218,0.00456,0,0.017
2015,108,2,Porcupine CA,13,0.00027,0.0012,0,0.003
2015,108,2,Mainstem CA,14,0.00196,0.00441,0,0.016
2015,108,2,Upper Canada,1,0.00091,0.00221,0,0.008
2015,108,2,White UC,3,0.0008,0.00216,0,0.007
2015,108,2,Teslin UC,6,0.00016,0.00061,0,0.001
2015,108,2,Fall US,15,0.0313,0.02573,0,0.092
2015,108,2,Mainstem+Upper CA,16,0.00275,0.00502,0,0.018
2015,108,2,Border US+Canada,17,0.01664,0.02126,0,0.074
2015,108,2,Total USA,18,0.99704,0.00191,0.981,1
2015,108,2,Total Canada,19,0.00296,0.00511,0,0.018
2015,109,3,Total Summer,2,0.98589,0.02152,0.922,1
2015,109,3,Lower Summer,4,0.79204,0.05376,0.686,0.9
2015,109,3,Middle Summer,5,0.19334,0.05652,0.081,0.302
2015,109,3,UppKoy+Main,7,0.19072,0.05723,0.077,0.301
2015,109,3,Tanana Summer,8,0.00257,0.00758,0,0.026
2015,109,3,Total Fall,9,0.01411,0.02152,0,0.078
2015,109,3,Tanana Fall,10,0.00194,0.00401,0,0.014
2015,109,3,Border US,11,0.01032,0.02105,0,0.074
2015,109,3,Border CA,12,0.00183,0.00413,0,0.015
2015,109,3,Porcupine CA,13,0.00046,0.00194,0,0.005
2015,109,3,Mainstem CA,14,0.00143,0.00369,0,0.012
2015,109,3,Upper Canada,1,0.00048,0.00128,0,0.003
2015,109,3,White UC,3,0.00035,0.00105,0,0.003
2015,109,3,Teslin UC,6,0.00017,0.00079,0,0.001
2015,109,3,Fall US,15,0.01211,0.02125,0,0.076
2015,109,3,Mainstem+Upper CA,16,0.00178,0.00388,0,0.013
2015,109,3,Border US+Canada,17,0.01233,0.02132,0,0.076
2015,109,3,Total USA,18,0.99783,0.0211,0.984,1
2015,109,3,Total Canada,19,0.00217,0.00429,0,0.016
2015,110,4,Total Summer,2,0.63954,0.04199,0.555,0.71802
2015,110,4,Lower Summer,4,0.29927,0.04916,0.205,0.399
2015,110,4,Middle Summer,5,0.34026,0.0594,0.228,0.456
2015,110,4,UppKoy+Main,7,0.2084,0.07121,0.074,0.351
2015,110,4,Tanana Summer,8,0.13188,0.04983,0.04,0.23
2015,110,4,Total Fall,9,0.36046,0.04199,0.281,0.445
2015,110,4,Tanana Fall,10,0.03489,0.02691,0,0.09302
2015,110,4,Border US,11,0.22679,0.04761,0.139,0.323
2015,110,4,Border CA,12,0.05096,0.03352,0,0.118
2015,110,4,Porcupine CA,13,0.04214,0.032,0,0.106
2015,110,4,Mainstem CA,14,0.00889,0.01425,0,0.05
2015,110,4,Upper Canada,1,0.04767,0.01363,0.024,0.077
2015,110,4,White UC,3,0.04756,0.01362,0.024,0.077
2015,110,4,Teslin UC,6,0.00019,0.00078,0,0.001
2015,110,4,Fall US,15,0.26165,0.05193,0.164,0.367
2015,110,4,Mainstem+Upper CA,16,0.05652,0.0197,0.026,0.103
2015,110,4,Border US+Canada,17,0.32552,0.03826,0.255,0.40402
2015,110,4,Total USA,18,0.90129,0.03862,0.83,0.963
2015,110,4,Total Canada,19,0.09871,0.03531,0.037,0.17
2015,111,5,Total Summer,2,0.316,0.041,0.24,0.401
2015,111,5,Lower Summer,4,0.151,0.037,0.083,0.228
2015,111,5,Middle Summer,5,0.165,0.051,0.073,0.268
2015,111,5,UppKoy+Main,7,0.1,0.055,0.001,0.216
2015,111,5,Tanana Summer,8,0.065,0.032,0,0.131
2015,111,5,Total Fall,9,0.684,0.041,0.598,0.76
2015,111,5,Tanana Fall,10,0.077,0.032,0.011,0.144
2015,111,5,Border US,11,0.351,0.049,0.256,0.448
2015,111,5,Border CA,12,0.149,0.041,0.082,0.238
2015,111,5,Porcupine CA,13,0.003,0.012,0,0.04
2015,111,5,Mainstem CA,14,0.146,0.039,0.077,0.228
2015,111,5,Upper Canada,1,0.107,0.02,0.071,0.149
2015,111,5,White UC,3,0.106,0.02,0.071,0.148
2015,111,5,Teslin UC,6,0.001,0.002,0,0.005
2015,111,5,Fall US,15,0.428,0.052,0.325,0.531
2015,111,5,Mainstem+Upper CA,16,0.253,0.041,0.176,0.339
2015,111,5,Border US+Canada,17,0.607,0.04,0.53,0.68
2015,111,5,Total USA,18,0.744,0.049,0.658,0.822
2015,111,5,Total Canada,19,0.256,0.042,0.178,0.342
2015,112,6,Total Summer,2,0.115,0.027,0.066,0.173
2015,112,6,Lower Summer,4,0.042,0.036,0,0.118
2015,112,6,Middle Summer,5,0.073,0.047,0,0.156
2015,112,6,UppKoy+Main,7,0.071,0.048,0,0.155
2015,112,6,Tanana Summer,8,0.002,0.006,0,0.021
2015,112,6,Total Fall,9,0.885,0.027,0.827,0.934
2015,112,6,Tanana Fall,10,0.167,0.035,0.102,0.239
2015,112,6,Border US,11,0.397,0.059,0.278,0.508
2015,112,6,Border CA,12,0.18865,0.05323,0.096,0.306
2015,112,6,Porcupine CA,13,0.023,0.046,0,0.16
2015,112,6,Mainstem CA,14,0.165,0.048,0.075,0.264
2015,112,6,Upper Canada,1,0.133,0.025,0.089,0.184
2015,112,6,White UC,3,0.132,0.025,0.088,0.184
2015,112,6,Teslin UC,6,0.00049,0.00204,0,0.006
2015,112,6,Fall US,15,0.563,0.059,0.443,0.673
2015,112,6,Mainstem+Upper CA,16,0.298,0.053,0.198,0.404
2015,112,6,Border US+Canada,17,0.718,0.038,0.64,0.79
2015,112,6,Total USA,18,0.679,0.055,0.561,0.78
2015,112,6,Total Canada,19,0.321,0.056,0.219,0.439
2015,113,7,Total Summer,2,0.03495,0.01698,0.01,0.076
2015,113,7,Lower Summer,4,0.02313,0.01397,0,0.053
2015,113,7,Middle Summer,5,0.01184,0.01628,0,0.056
2015,113,7,UppKoy+Main,7,0.01042,0.01591,0,0.055
2015,113,7,Tanana Summer,8,0.00154,0.00485,0,0.016
2015,113,7,Total Fall,9,0.96505,0.01699,0.923,0.99
2015,113,7,Tanana Fall,10,0.22764,0.03553,0.162,0.30002
2015,113,7,Border US,11,0.3916,0.04737,0.301,0.485
2015,113,7,Border CA,12,0.14198,0.03759,0.072,0.21902
2015,113,7,Porcupine CA,13,0.00363,0.01197,0,0.044
2015,113,7,Mainstem CA,14,0.13841,0.03657,0.071,0.213
2015,113,7,Upper Canada,1,0.20369,0.02755,0.152,0.259
2015,113,7,White UC,3,0.17912,0.02485,0.133,0.229
2015,113,7,Teslin UC,6,0.02452,0.01315,0,0.053
2015,113,7,Fall US,15,0.61921,0.04499,0.531,0.704
2015,113,7,Mainstem+Upper CA,16,0.34216,0.04177,0.261,0.425
2015,113,7,Border US+Canada,17,0.737,0.037,0.66,0.81
2015,113,7,Total USA,18,0.65426,0.0466,0.571,0.737
2015,113,7,Total Canada,19,0.34574,0.04244,0.263,0.429
2015,114,8,Total Summer,2,0.04215,0.01617,0.017,0.08
2015,114,8,Lower Summer,4,0.03192,0.01243,0.011,0.059
2015,114,8,Middle Summer,5,0.01023,0.01399,0,0.049
2015,114,8,UppKoy+Main,7,0.0088,0.01322,0,0.046
2015,114,8,Tanana Summer,8,0.00156,0.00525,0,0.017
2015,114,8,Total Fall,9,0.95785,0.01618,0.919,0.983
2015,114,8,Tanana Fall,10,0.3965,0.03811,0.322,0.471
2015,114,8,Border US,11,0.16389,0.043,0.086,0.254
2015,114,8,Border CA,12,0.26372,0.04701,0.17598,0.35902
2015,114,8,Porcupine CA,13,0.06489,0.03724,0.002,0.145
2015,114,8,Mainstem CA,14,0.19877,0.04241,0.12,0.286
2015,114,8,Upper Canada,1,0.13361,0.02201,0.093,0.179
2015,114,8,White UC,3,0.13334,0.02197,0.093,0.179
2015,114,8,Teslin UC,6,0.00034,0.00149,0,0.004
2015,114,8,Fall US,15,0.56038,0.04925,0.462,0.655
2015,114,8,Mainstem+Upper CA,16,0.33243,0.04523,0.246,0.421
2015,114,8,Border US+Canada,17,0.56134,0.03821,0.487,0.636
2015,114,8,Total USA,18,0.60262,0.04482,0.507,0.696
2015,114,8,Total Canada,19,0.39738,0.04849,0.304,0.493
2015,115,9,Total Summer,2,0.05111,0.03037,0.003,0.119
2015,115,9,Lower Summer,4,0.00591,0.00792,0,0.028
2015,115,9,Middle Summer,5,0.04522,0.03044,0,0.113
2015,115,9,UppKoy+Main,7,0.03645,0.02972,0,0.105
2015,115,9,Tanana Summer,8,0.00884,0.01682,0,0.059
2015,115,9,Total Fall,9,0.94889,0.03037,0.881,0.997
2015,115,9,Tanana Fall,10,0.54379,0.04456,0.455,0.629
2015,115,9,Border US,11,0.17347,0.03855,0.104,0.253
2015,115,9,Border CA,12,0.15496,0.03947,0.083,0.237
2015,115,9,Porcupine CA,13,0.00068,0.00333,0,0.007
2015,115,9,Mainstem CA,14,0.15435,0.03944,0.082,0.237
2015,115,9,Upper Canada,1,0.0765,0.02147,0.041,0.124
2015,115,9,White UC,3,0.06948,0.01794,0.038,0.108
2015,115,9,Teslin UC,6,0.00703,0.01184,0,0.04
2015,115,9,Fall US,15,0.71724,0.04848,0.619,0.809
2015,115,9,Mainstem+Upper CA,16,0.23094,0.04197,0.153,0.318
2015,115,9,Border US+Canada,17,0.40508,0.0425,0.324,0.489
2015,115,9,Total USA,18,0.76845,0.03854,0.681,0.846
2015,115,9,Total Canada,19,0.23155,0.042,0.15398,0.319
2016,116,1,Total Summer,2,0.99566,0.00549,0.98,1
2016,116,1,Lower Summer,4,0.90244,0.07081,0.755,0.993
2016,116,1,Middle Summer,5,0.09265,0.07114,0.002,0.239
2016,116,1,UppKoy+Main,7,0.08413,0.07344,0,0.23502
2016,116,1,Tanana Summer,8,0.00847,0.01215,0,0.041
2016,116,1,Total Fall,9,0.00434,0.00549,0,0.02
2016,116,1,Tanana Fall,10,0.00117,0.00244,0,0.009
2016,116,1,Border US,11,0.00161,0.00372,0,0.013
2016,116,1,Border CA,12,0.00131,0.00283,0,0.01
2016,116,1,Porcupine CA,13,0.00028,0.00128,0,0.002
2016,116,1,Mainstem CA,14,0.00109,0.00255,0,0.009
2016,116,1,Upper Canada,1,0.00077,0.00196,0,0.007
2016,116,1,White UC,3,0.00046,0.00142,0,0.004
2016,116,1,Teslin UC,6,0.00035,0.0014,0,0.003
2016,116,1,Fall US,15,0.00259,0.00438,0,0.016
2016,116,1,Mainstem+Upper CA,16,0.00173,0.00315,0,0.011
2016,116,1,Border US+Canada,17,0.00337,0.00502,0,0.018
2016,116,1,Total USA,18,0.99806,0.00336,0.988,1
2016,116,1,Total Canada,19,0.00194,0.00338,0,0.012
2016,117,2,Total Summer,2,0.99143,0.00993,0.965,1
2016,117,2,Lower Summer,4,0.7621,0.0734,0.616,0.9
2016,117,2,Middle Summer,5,0.22889,0.0741,0.091,0.378
2016,117,2,UppKoy+Main,7,0.2108,0.08161,0.056,0.372
2016,117,2,Tanana Summer,8,0.01796,0.02288,0,0.075
